edge_id,source,target,relation,symmetric,support_count,fact_status,retrieval_status,scope_policy
24a49b701bc1d63a8d7d9f45,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,org.apache.commons.math3.analysis.interpolation.BivariateGridInterpolator,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
6c81c889db00e52c136e7ec1,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
7f7864b35bce749ba2b83beb,org.apache.commons.math3.analysis.interpolation.BivariateGridInterpolator,org.apache.commons.math3.analysis.BivariateFunction,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
856edf92ae85bf1acad962cc,org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
2d3522981edf2d3adbafa6a3,org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
3053d051ad6f7bfb8d69f6c0,org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,CREATES,0,2,bytecode_allocation_verified,unvalidated,Commons Math 3.6.1 getPolynomials() allocates PolynomialFunction objects through its private polynomial(double...) helper while computing interpolation polynomials on valid input; array allocation alone is not the proof.
aeadb3100cf18cb91814cd16,org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d85e4f3018b0e6a6f54b8357,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,org.apache.commons.math3.analysis.BivariateFunction,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
3333e6ab44b7723bb98265fb,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c4cd53063d012deaed4acd2e,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator,org.apache.commons.math3.analysis.interpolation.TrivariateGridInterpolator,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
a86ebc3b9824d626565310b1,org.apache.commons.math3.analysis.interpolation.UnivariateInterpolator,org.apache.commons.math3.analysis.UnivariateFunction,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
cb076263bec08cdc3e0c810b,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,org.apache.commons.math3.analysis.UnivariateFunction,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
9e04684b59d3f237e97845a7,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
587cee1ee2e90f579d6bcb2c,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c1e6d4ad36e3221fcbb37f42,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
0fbb57b4cefda80d2594a519,org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,CREATES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
4ca0cc3abaeb77f6b9cf3bad,org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,RETURNS,0,5,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
104ff88b5bed56d0632c5d35,org.apache.commons.math3.analysis.solvers.BisectionSolver,org.apache.commons.math3.analysis.solvers.PegasusSolver,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
9223235fafcc31804e14bcc9,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,org.apache.commons.math3.analysis.UnivariateFunction,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ec34141799b29b53558a648b,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,org.apache.commons.math3.analysis.UnivariateFunction,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
033b7fed26e5bc8e0cfc2b1a,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,org.apache.commons.math3.analysis.solvers.BrentSolver,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
15423f7f6077ee4478fe2fab,org.apache.commons.math3.analysis.solvers.BrentSolver,org.apache.commons.math3.analysis.UnivariateFunction,REQUIRES,0,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
1ad0cc183fa7c87ffca68f72,org.apache.commons.math3.analysis.solvers.BrentSolver,org.apache.commons.math3.analysis.solvers.SecantSolver,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
453e27823e692d8ce2538633,org.apache.commons.math3.analysis.solvers.IllinoisSolver,org.apache.commons.math3.analysis.solvers.PegasusSolver,ALTERNATIVE_TO,1,3,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
b1cae03fc8d95759a185f1b5,org.apache.commons.math3.analysis.solvers.IllinoisSolver,org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,ALTERNATIVE_TO,1,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
2cf585fdac69e9b7a04fd52a,org.apache.commons.math3.analysis.solvers.IllinoisSolver,org.apache.commons.math3.analysis.solvers.SecantSolver,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
e4434b090b4be9b622d264d2,org.apache.commons.math3.analysis.solvers.PegasusSolver,org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,ALTERNATIVE_TO,1,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
fee49abbff7e3d6029fe53ea,org.apache.commons.math3.analysis.solvers.PegasusSolver,org.apache.commons.math3.analysis.solvers.SecantSolver,ALTERNATIVE_TO,1,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
5017cf6e5676de4f03ab4496,org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,org.apache.commons.math3.analysis.solvers.SecantSolver,ALTERNATIVE_TO,1,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
18b83d26e70212359fce2319,org.apache.commons.math3.complex.Complex,org.apache.commons.math3.complex.ComplexFormat,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
8ce18fce011d91cb8b6e3a31,org.apache.commons.math3.complex.ComplexFormat,org.apache.commons.math3.complex.Complex,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
5168da15a636be4fa226a907,org.apache.commons.math3.complex.ComplexFormat,org.apache.commons.math3.complex.Complex,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
91474e27c78cbd439a63aece,org.apache.commons.math3.exception.util.ExceptionContextProvider,org.apache.commons.math3.exception.util.ExceptionContext,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
bf5043c4b2feba5d2907b2c7,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.filter.MeasurementModel,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
5ebcc7d9ebe01d2b18a53ba7,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.filter.MeasurementModel,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
236c9fb6686b380df21aca90,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.filter.MeasurementModel,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
333708c45d592eea14bfbcdf,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.filter.ProcessModel,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
9817d28443d4efeae8a6874e,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.filter.ProcessModel,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
31fdeafe0f0ae8d69cb18b22,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.filter.ProcessModel,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
ff7ec780fad7e7a82fffe012,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
375e1edc055466d84f2509d7,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.linear.RealVector,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
cbe364586dc63ff93f965e29,org.apache.commons.math3.filter.KalmanFilter,org.apache.commons.math3.linear.RealVector,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
b94fc93e7a0b6e4230e014a3,org.apache.commons.math3.filter.MeasurementModel,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
0e505a4126b8b4c277fd7175,org.apache.commons.math3.filter.ProcessModel,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
40177474f54ce1962f88c093,org.apache.commons.math3.filter.ProcessModel,org.apache.commons.math3.linear.RealVector,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
3a401572db5a5f215531c887,org.apache.commons.math3.fraction.BigFraction,java.lang.ArithmeticException,REQUIRES,0,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
be15fd559134adbb7bf08029,org.apache.commons.math3.fraction.BigFraction,org.apache.commons.math3.fraction.Fraction,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
788e6aa7ca752ed5d6ffabab,org.apache.commons.math3.fraction.Fraction,org.apache.commons.math3.fraction.FractionFormat,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
fb831e7dde5a4bbe14e9143a,org.apache.commons.math3.fraction.FractionFormat,org.apache.commons.math3.fraction.Fraction,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
f654ac730742c83cae8bf69f,org.apache.commons.math3.fraction.FractionFormat,org.apache.commons.math3.fraction.Fraction,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
2c09f952cafb557cb162142a,org.apache.commons.math3.genetics.FixedGenerationCount,org.apache.commons.math3.genetics.GeneticAlgorithm,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
903cbfa6783a1592b1ed8a83,org.apache.commons.math3.genetics.FixedGenerationCount,org.apache.commons.math3.genetics.StoppingCondition,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
40e3def8dbcf7d10ae9aa31d,org.apache.commons.math3.genetics.GeneticAlgorithm,org.apache.commons.math3.genetics.OnePointCrossover,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
cc98dfcc10be743766b54964,org.apache.commons.math3.genetics.GeneticAlgorithm,org.apache.commons.math3.genetics.RandomKeyMutation,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
29b8f589443559dde03b6f4c,org.apache.commons.math3.genetics.GeneticAlgorithm,org.apache.commons.math3.genetics.StoppingCondition,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
796167ad3df0305eb0a789be,org.apache.commons.math3.genetics.GeneticAlgorithm,org.apache.commons.math3.genetics.StoppingCondition,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
1e54603b4763f22b8b0e71c7,org.apache.commons.math3.genetics.GeneticAlgorithm,org.apache.commons.math3.genetics.StoppingCondition,REQUIRES,0,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
b79a6c2a01add8d12a71c6c4,org.apache.commons.math3.genetics.GeneticAlgorithm,org.apache.commons.math3.genetics.TournamentSelection,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
78685acc84ce61bf700ad1fd,org.apache.commons.math3.genetics.OnePointCrossover,org.apache.commons.math3.genetics.GeneticAlgorithm,CONFIGURES,0,1,agent_source_reviewed_not_human_verified,unvalidated,OnePointCrossover supplies the crossover strategy used by GeneticAlgorithm; crossover probability remains a separate constructor argument.
cab465b6cbe8c161a2b4d416,org.apache.commons.math3.genetics.OnePointCrossover,org.apache.commons.math3.genetics.RandomKeyMutation,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
54a5428cfa41c0b32706efde,org.apache.commons.math3.genetics.RandomKeyMutation,org.apache.commons.math3.genetics.GeneticAlgorithm,CONFIGURES,0,1,agent_source_reviewed_not_human_verified,unvalidated,RandomKeyMutation supplies the mutation strategy used by GeneticAlgorithm; mutation probability remains a separate constructor argument.
cdcd3aa72ceb1b56d7562986,org.apache.commons.math3.genetics.RandomKeyMutation,org.apache.commons.math3.genetics.TournamentSelection,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
2ab8248f3d0a35af62bcaf39,org.apache.commons.math3.genetics.TournamentSelection,org.apache.commons.math3.genetics.GeneticAlgorithm,CONFIGURES,0,1,agent_source_reviewed_not_human_verified,unvalidated,"TournamentSelection supplies the selection strategy used by GeneticAlgorithm, with the supplied tournament arity."
a6fb866096576591ba2e3056,org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet,org.apache.commons.math3.geometry.euclidean.oned.Interval,CREATES,0,1,bytecode_allocation_verified,unvalidated,Commons Math 3.6.1 asList() allocates a new Interval for each represented interval and adds it to the returned list. Empty sets need not create any Interval.
d45fdfa188c3e45aa00009cd,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet,org.apache.commons.math3.geometry.euclidean.threed.Rotation,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
f7ff73f7ddd50d4c9fae6187,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet,org.apache.commons.math3.geometry.euclidean.threed.Rotation,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
38733229c8681957057ea748,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
fb865d71707ad3d246553ba3,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,REQUIRES,0,4,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
bea92fcdb8d0b176db5f6f51,org.apache.commons.math3.geometry.euclidean.threed.Rotation,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,ACCEPTS,0,6,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
957cb17440ea33a398f0e133,org.apache.commons.math3.geometry.euclidean.threed.Rotation,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
00dbbed27b6a9dbf2e707001,org.apache.commons.math3.geometry.euclidean.threed.Rotation,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,RETURNS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
18253c5c029e4441ce724c1b,org.apache.commons.math3.linear.Array2DRowRealMatrix,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c67dec6d0b68cc570965ac85,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.RealMatrix,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
4f3aab2e91b34e1664731f68,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.RealMatrix,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
74c1cbe68e6eb50f92c3f8d1,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.RealMatrix,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
88ae126239b2625d5cec1ec5,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
0f26b1b308ab02eac9a2011d,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.RealVector,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
62198dae7c858105bd136a88,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.RealVector,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
4e6a3c5bc9d2469229006f4b,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.RealVector,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
f389ce4d4c66878e24986f38,org.apache.commons.math3.linear.DecompositionSolver,org.apache.commons.math3.linear.SingularValueDecomposition,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
3e533e04c3e8ce85d06990b6,org.apache.commons.math3.linear.EigenDecomposition,org.apache.commons.math3.linear.DecompositionSolver,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
7135076c6fd8ea31e8446833,org.apache.commons.math3.linear.EigenDecomposition,org.apache.commons.math3.linear.RealMatrix,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
dd824b5d760c6f763e384d09,org.apache.commons.math3.linear.EigenDecomposition,org.apache.commons.math3.linear.RealMatrix,REQUIRES,0,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
14ee705f6b275ee529798489,org.apache.commons.math3.linear.EigenDecomposition,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
adf95eacee87d284942e5a90,org.apache.commons.math3.linear.EigenDecomposition,org.apache.commons.math3.linear.RealVector,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
0f457ca6b96324a51df48f90,org.apache.commons.math3.linear.RealMatrix,org.apache.commons.math3.linear.RealVector,ACCEPTS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
eb8275417a94c96d7a8309bc,org.apache.commons.math3.linear.RealMatrix,org.apache.commons.math3.linear.RealVector,COLLABORATES_WITH,1,2,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
8d8a5f2da9285b4c49238e7b,org.apache.commons.math3.linear.RealMatrix,org.apache.commons.math3.linear.RealVector,RETURNS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
41622d65455d40d05a2866d5,org.apache.commons.math3.linear.RealMatrix,org.apache.commons.math3.linear.SingularValueDecomposition,COLLABORATES_WITH,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
e5da42637094b82f6026ba7b,org.apache.commons.math3.linear.RealVector,org.apache.commons.math3.analysis.UnivariateFunction,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
2ffa12dc493a85e4b2439d67,org.apache.commons.math3.linear.RealVector,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
54510b3a1c3f43b35695650c,org.apache.commons.math3.linear.RealVectorFormat,org.apache.commons.math3.linear.RealVector,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e34cea445f9f336003aa8df3,org.apache.commons.math3.linear.SingularValueDecomposition,org.apache.commons.math3.linear.DecompositionSolver,CREATES,0,2,bytecode_allocation_verified,unvalidated,"Commons Math 3.6.1 getSolver() allocates a fresh SingularValueDecomposition.Solver implementing DecompositionSolver and returns it; verified from allocation, constructor and interface declaration."
0d5bf68ce07dcbad977fef23,org.apache.commons.math3.linear.SingularValueDecomposition,org.apache.commons.math3.linear.DecompositionSolver,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e60bbe9437f31dd00cacbd11,org.apache.commons.math3.linear.SingularValueDecomposition,org.apache.commons.math3.linear.RealMatrix,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
174a8fd74a2c3730e1f56d14,org.apache.commons.math3.linear.SingularValueDecomposition,org.apache.commons.math3.linear.RealMatrix,RETURNS,0,6,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
